1,-6.9559e-10,-5.4675e-10
2,-6.1599e-08,7.5907e-07
3,-1.0325e-07,1.0998e-06
4,-9.0866e-07,7.2036e-06
5,-1.9134e-06,5.8717e-06
6,-2.7477e-06,1.6568e-06
7,-2.7504e-06,1.8935e-06
8,-2.7564e-06,1.5675e-06
9,-2.7603e-06,1.46e-06
10,-2.8311e-06,2.7959e-07
11,-2.8359e-06,2.158e-07
12,-2.8908e-06,4.2178e-06
13,-2.9034e-06,1.0538e-05
14,-3.2065e-06,2.2294e-06
15,-3.7771e-06,-0.00016524
16,-3.9352e-06,-1.5443e-05
17,-3.9236e-06,-3.1254e-05
18,-3.9236e-06,-3.7664e-05
19,-3.941e-06,-1.3723e-05
20,-3.969e-06,-1.8763e-05
21,-4.0223e-06,-4.7404e-05
22,-4.0305e-06,-5.9879e-05
23,-2.7506e-06,1.672e-06
24,-3.7752e-06,-0.00016912
25,-3.777e-06,-0.00016674
26,-3.2144e-06,3.9502e-06
27,-3.8492e-06,-7.7154e-05
28,-3.9269e-06,-1.7557e-05
29,-3.9233e-06,-3.6507e-05
30,-3.8492e-06,-6.7593e-05
31,-3.3667e-05,0.00042042
32,-3.7704e-05,0.00016639
33,-8.2058e-08,9.4135e-07
34,-2.8061e-06,5.8557e-07
35,-2.8352e-06,2.3503e-07
36,-2.8237e-06,2.676e-06
37,-2.8971e-06,7.7192e-06
38,-3.0563e-06,7.1064e-06
39,-3.8917e-06,1.1644e-05
40,-3.9248e-06,-2.3159e-05
41,-3.9238e-06,-3.6448e-05
42,-3.9551e-06,-1.6156e-05
43,-3.995e-06,-2.9028e-05
44,-4.0263e-06,-5.7587e-05
45,-3.8132e-06,-0.0001118
46,-3.9291e-06,-1.4861e-05
47,-3.8492e-06,-7.127e-05
48,1.3143e-05,1.3143e-05
